CustomerID,sum_revenue,Tier
15651,646.3,Bronze
17545,645.96,Bronze
14855,645.65,Bronze
14829,644.65,Bronze
17312,644.3,Bronze
16157,644.24,Bronze
14126,643.6300000000001,Bronze
12612,643.59,Bronze
16431,642.81,Bronze
14020,642.8,Bronze
13034,642.77,Bronze
17779,642.17,Bronze
17046,642.02,Bronze
16554,641.55,Bronze
12624,641.13,Bronze
13417,640.83,Bronze
13318,640.76,Bronze
12631,640.5,Bronze
15919,639.89,Bronze
17515,639.02,Bronze
16444,638.77,Bronze
18160,638.0600000000001,Bronze
14754,638.05,Bronze
14664,637.89,Bronze
14128,637.5,Bronze
14481,636.51,Bronze
15829,636.14,Bronze
15384,635.76,Bronze
15773,635.6800000000001,Bronze
16139,635.4100000000001,Bronze
15100,635.1,Bronze
15297,635.0400000000001,Bronze
17985,634.95,Bronze
14000,633.71,Bronze
15045,633.66,Bronze
13892,632.97,Bronze
14220,632.4000000000001,Bronze
14301,632.04,Bronze
13822,632.0,Bronze
14021,631.9,Bronze
15244,631.57,Bronze
17990,630.84,Bronze
17994,629.6899999999999,Bronze
13046,629.31,Bronze
13525,628.78,Bronze
14687,628.38,Bronze
16022,628.28,Bronze
13388,627.15,Bronze
15028,627.13,Bronze
13546,626.99,Bronze
15402,626.77,Bronze
14036,626.65,Bronze
18218,626.38,Bronze
14382,626.07,Bronze
16750,623.93,Bronze
16718,623.75,Bronze
13368,623.4,Bronze
15258,623.16,Bronze
17499,622.88,Bronze
15182,622.85,Bronze
17867,622.75,Bronze
18217,621.75,Bronze
16915,621.6800000000001,Bronze
17640,621.66,Bronze
13402,621.23,Bronze
16141,620.4,Bronze
12667,620.13,Bronze
14529,620.04,Bronze
13493,618.63,Bronze
16613,618.59,Bronze
12596,618.27,Bronze
13301,618.09,Bronze
14593,617.99,Bronze
13496,617.93,Bronze
14377,617.05,Bronze
16442,616.79,Bronze
13925,616.65,Bronze
16311,616.26,Bronze
15215,615.99,Bronze
16005,615.39,Bronze
13145,614.77,Bronze
16566,614.01,Bronze
13914,613.95,Bronze
15073,612.43,Bronze
18149,612.0799999999999,Bronze
15232,612.06,Bronze
15645,612.01,Bronze
16109,611.88,Bronze
14152,611.09,Bronze
13731,610.59,Bronze
12673,610.52,Bronze
15795,610.01,Bronze
13357,609.95,Bronze
14636,609.85,Bronze
15275,609.19,Bronze
13933,608.79,Bronze
15147,608.65,Bronze
12719,608.1,Bronze
14342,607.71,Bronze
15573,607.45,Bronze
12933,606.28,Bronze
14710,606.13,Bronze
13539,605.84,Bronze
17849,605.8000000000001,Bronze
13888,605.63,Bronze
17507,605.58,Bronze
13233,605.12,Bronze
13558,605.06,Bronze
14675,604.75,Bronze
17664,604.64,Bronze
12944,604.51,Bronze
16732,603.75,Bronze
12556,603.71,Bronze
12649,603.71,Bronze
16134,603.69,Bronze
12707,603.42,Bronze
17259,603.37,Bronze
15322,602.97,Bronze
15366,602.51,Bronze
16306,602.27,Bronze
17890,602.09,Bronze
12654,601.98,Bronze
14609,601.56,Bronze
18183,600.52,Bronze
12420,600.39,Bronze
18211,600.07,Bronze
13243,600.07,Bronze
12872,599.97,Bronze
15648,599.9,Bronze
14905,599.9,Bronze
12521,599.68,Bronze
14965,599.0,Bronze
17420,598.83,Bronze
14467,598.76,Bronze
15720,598.73,Bronze
13311,598.57,Bronze
16298,598.2,Bronze
13959,598.2,Bronze
17864,597.5,Bronze
16788,597.48,Bronze
14645,597.09,Bronze
15381,596.85,Bronze
18246,596.1,Bronze
12577,595.4,Bronze
16654,594.97,Bronze
16763,594.9,Bronze
14108,594.16,Bronze
12917,594.0,Bronze
15442,594.0,Bronze
16535,593.75,Bronze
17119,593.61,Bronze
16116,592.88,Bronze
13811,591.75,Bronze
13276,590.9300000000001,Bronze
14133,590.34,Bronze
13452,590.0,Bronze
13270,590.0,Bronze
14882,589.7,Bronze
18123,589.4399999999999,Bronze
16203,589.15,Bronze
16723,589.15,Bronze
15624,588.13,Bronze
17351,587.15,Bronze
12513,586.79,Bronze
17360,585.79,Bronze
15222,585.0,Bronze
16384,584.5,Bronze
16072,584.3199999999999,Bronze
14023,584.07,Bronze
13557,584.0600000000001,Bronze
15762,583.75,Bronze
16838,582.9,Bronze
15969,582.9,Bronze
12426,582.73,Bronze
13427,582.6,Bronze
17970,582.59,Bronze
18232,582.47,Bronze
12695,582.1,Bronze
14692,582.05,Bronze
15768,581.83,Bronze
18095,580.05,Bronze
16906,579.77,Bronze
17142,579.0,Bronze
13292,578.94,Bronze
13314,578.66,Bronze
14284,578.45,Bronze
14410,576.3,Bronze
16916,576.26,Bronze
15550,575.63,Bronze
16345,575.41,Bronze
13487,575.4,Bronze
14167,574.84,Bronze
12784,574.42,Bronze
14323,574.26,Bronze
15303,574.02,Bronze
14176,574.0,Bronze
15415,572.8100000000001,Bronze
13379,572.56,Bronze
13405,572.451,Bronze
12816,572.2,Bronze
17616,571.1999999999999,Bronze
15821,570.96,Bronze
14592,570.46,Bronze
17540,570.4,Bronze
16667,570.13,Bronze
12601,569.5600000000001,Bronze
13321,567.36,Bronze
18150,566.58,Bronze
12384,566.16,Bronze
17014,565.58,Bronze
14753,563.15,Bronze
17265,562.9,Bronze
12414,562.4100000000001,Bronze
13946,561.57,Bronze
13044,560.47,Bronze
14273,559.97,Bronze
16275,559.87,Bronze
14400,559.7,Bronze
18043,559.51,Bronze
12866,559.12,Bronze
17503,558.96,Bronze
13800,558.32,Bronze
13260,557.62,Bronze
15339,557.57,Bronze
17955,557.3,Bronze
17295,556.95,Bronze
13939,556.75,Bronze
16385,555.89,Bronze
13816,555.04,Bronze
14805,554.65,Bronze
14177,554.46,Bronze
14891,554.38,Bronze
14338,554.22,Bronze
15068,553.36,Bronze
12879,552.57,Bronze
12363,552.0,Bronze
15315,551.54,Bronze
17674,551.04,Bronze
17291,550.8000000000001,Bronze
17235,550.0600000000001,Bronze
12390,549.84,Bronze
16340,549.07,Bronze
16031,548.94,Bronze
15830,547.7,Bronze
16811,547.07,Bronze
17637,547.0600000000001,Bronze
17520,546.81,Bronze
12743,546.43,Bronze
17806,546.04,Bronze
12793,545.48,Bronze
12987,545.0,Bronze
16475,544.3,Bronze
13617,544.18,Bronze
13390,544.08,Bronze
16927,543.05,Bronze
16211,542.77,Bronze
13278,542.73,Bronze
16230,542.03,Bronze
17447,541.53,Bronze
17557,541.46,Bronze
17897,541.1,Bronze
14997,540.98,Bronze
13874,540.45,Bronze
16536,539.02,Bronze
13812,539.0,Bronze
14496,538.8100000000001,Bronze
15452,538.73,Bronze
14618,538.59,Bronze
15539,538.46,Bronze
16278,537.83,Bronze
17345,537.74,Bronze
14474,537.71,Bronze
14539,537.48,Bronze
16206,537.0600000000001,Bronze
15043,537.0,Bronze
16804,536.99,Bronze
12559,536.21,Bronze
13894,535.97,Bronze
16142,535.34,Bronze
12988,535.32,Bronze
13000,534.85,Bronze
13385,534.57,Bronze
17062,534.47,Bronze
17443,534.24,Bronze
13434,534.24,Bronze
15756,532.96,Bronze
15825,532.94,Bronze
16706,531.35,Bronze
14265,530.18,Bronze
18159,530.15,Bronze
16933,530.08,Bronze
14002,529.73,Bronze
14463,529.62,Bronze
16185,529.41,Bronze
17631,528.33,Bronze
17623,527.05,Bronze
18252,526.67,Bronze
17888,525.78,Bronze
17290,525.24,Bronze
15891,524.52,Bronze
13721,524.14,Bronze
17329,523.11,Bronze
18017,523.0,Bronze
17712,522.91,Bronze
14871,522.38,Bronze
15149,520.8000000000001,Bronze
14873,519.68,Bronze
12571,519.61,Bronze
13643,519.44,Bronze
16650,518.42,Bronze
15030,518.28,Bronze
16135,517.55,Bronze
17454,517.53,Bronze
18205,517.36,Bronze
12811,514.85,Bronze
15246,514.15,Bronze
17513,513.2,Bronze
17805,512.31,Bronze
17429,512.12,Bronze
14034,512.02,Bronze
15467,511.88,Bronze
12582,511.36,Bronze
14851,511.35,Bronze
15655,511.32,Bronze
16561,511.12,Bronze
16325,510.54,Bronze
12904,509.58,Bronze
12436,509.01,Bronze
17391,508.8,Bronze
15417,508.8,Bronze
14317,508.58,Bronze
17958,508.46000000000004,Bronze
17415,507.84,Bronze
14158,507.65999999999997,Bronze
14820,507.29,Bronze
15721,507.08000000000004,Bronze
16960,507.05,Bronze
13885,506.8,Bronze
17480,506.51,Bronze
16614,506.19,Bronze
14014,505.18,Bronze
15469,504.5,Bronze
12863,504.2,Bronze
12991,503.76,Bronze
17630,503.6,Bronze
15006,502.09,Bronze
13865,501.56,Bronze
13247,501.12,Bronze
16616,500.42,Bronze
15389,500.0,Bronze
14958,499.68,Bronze
14077,499.42,Bronze
15193,499.32,Bronze
14681,498.95,Bronze
15142,498.74,Bronze
17298,498.42,Bronze
16820,497.61,Bronze
17495,497.56,Bronze
16368,497.43,Bronze
16892,496.84000000000003,Bronze
15300,496.44,Bronze
17053,496.38,Bronze
17374,495.77,Bronze
15882,495.36,Bronze
16602,494.73,Bronze
15448,494.64,Bronze
16352,494.44,Bronze
17333,494.25,Bronze
12763,494.08,Bronze
16955,493.67,Bronze
13176,492.84,Bronze
14270,492.65000000000003,Bronze
15507,492.36,Bronze
16488,492.20000000000005,Bronze
13732,491.86,Bronze
14236,490.86,Bronze
15000,490.52,Bronze
14416,490.22,Bronze
18074,489.6,Bronze
17361,488.2,Bronze
13984,488.03,Bronze
14396,487.99,Bronze
15165,487.75,Bronze
16643,487.51,Bronze
15081,487.35,Bronze
13675,486.82000000000005,Bronze
17453,486.72,Bronze
13153,486.22,Bronze
12639,486.1,Bronze
17658,485.88,Bronze
15287,485.24,Bronze
13116,485.19,Bronze
16999,484.82,Bronze
16504,484.38,Bronze
12809,484.36,Bronze
14130,483.86,Bronze
13531,483.8,Bronze
12808,483.65000000000003,Bronze
17555,483.26,Bronze
14450,483.25,Bronze
16603,482.47,Bronze
16693,482.01,Bronze
18216,481.75,Bronze
16863,481.35,Bronze
16518,480.92,Bronze
16812,479.35,Bronze
16008,478.78,Bronze
12644,477.90999999999997,Bronze
12479,477.3,Bronze
15091,476.96,Bronze
15344,476.58,Bronze
12447,476.49,Bronze
15780,475.28000000000003,Bronze
15349,473.81,Bronze
15557,473.65000000000003,Bronze
16859,473.14,Bronze
16374,473.03,Bronze
14013,473.02,Bronze
17950,472.12,Bronze
17964,471.7,Bronze
13043,471.57,Bronze
16885,471.51,Bronze
15963,470.76,Bronze
15471,469.48,Bronze
15026,469.0,Bronze
13005,468.95,Bronze
14896,468.77000000000004,Bronze
14147,468.4,Bronze
14335,468.26,Bronze
14029,467.66,Bronze
13579,467.04,Bronze
13248,465.68,Bronze
15036,465.55,Bronze
17140,465.32,Bronze
13928,464.57,Bronze
16586,463.95,Bronze
14967,463.8,Bronze
15109,463.75,Bronze
12787,463.66,Bronze
17418,463.46000000000004,Bronze
14489,463.38,Bronze
14853,463.05,Bronze
12945,462.95,Bronze
14331,462.66,Bronze
14470,461.19,Bronze
12391,460.89,Bronze
16824,460.64,Bronze
16805,460.59000000000003,Bronze
12491,460.40000000000003,Bronze
15535,459.9,Bronze
13092,459.83,Bronze
12355,459.40000000000003,Bronze
16589,459.24,Bronze
17880,458.92,Bronze
16768,458.04,Bronze
17392,457.91,Bronze
15092,457.81,Bronze
15121,457.72,Bronze
14497,457.47,Bronze
13398,457.34000000000003,Bronze
12564,456.90000000000003,Bronze
15589,456.58,Bronze
15018,456.26,Bronze
12999,455.88,Bronze
15754,455.67,Bronze
12375,455.42,Bronze
15585,455.3,Bronze
16529,455.25,Bronze
15223,454.90000000000003,Bronze
16038,454.33,Bronze
13485,454.24,Bronze
15475,454.11,Bronze
17564,454.01,Bronze
12729,453.01,Bronze
18071,453.0,Bronze
14184,452.89,Bronze
12591,452.84999999999997,Bronze
13506,452.82,Bronze
17460,452.63000000000005,Bronze
12970,452.24,Bronze
18158,451.75,Bronze
16574,451.44,Bronze
14173,450.84,Bronze
17040,449.73,Bronze
13489,449.52,Bronze
12448,449.45,Bronze
15739,449.12,Bronze
18176,448.65,Bronze
14780,447.68,Bronze
15456,447.22,Bronze
15368,446.94000000000005,Bronze
15889,446.87,Bronze
17370,446.18,Bronze
18006,444.68,Bronze
16898,444.46000000000004,Bronze
14638,443.6,Bronze
16404,443.05,Bronze
18222,443.0,Bronze
14093,442.85,Bronze
16163,441.59999999999997,Bronze
15877,440.78,Bronze
17579,440.2,Bronze
18233,440.0,Bronze
15524,440.0,Bronze
14022,440.0,Bronze
16025,439.65999999999997,Bronze
16968,439.43,Bronze
13358,439.03000000000003,Bronze
14513,438.49,Bronze
15468,438.46000000000004,Bronze
15881,438.24,Bronze
14272,437.96,Bronze
12552,437.82,Bronze
16034,437.70000000000005,Bronze
12592,437.6,Bronze
15553,437.23,Bronze
16084,436.18,Bronze
15551,436.06,Bronze
16948,435.02,Bronze
16236,432.2,Bronze
16881,432.0,Bronze
13338,431.82,Bronze
13359,431.26,Bronze
15976,430.94,Bronze
13066,430.9,Bronze
18106,430.7,Bronze
13245,430.5,Bronze
12795,430.48,Bronze
12827,430.15,Bronze
14998,429.87,Bronze
16884,429.84,Bronze
15450,429.84,Bronze
15230,429.6,Bronze
13602,428.89,Bronze
15957,428.89,Bronze
16324,428.68,Bronze
12452,428.57000000000005,Bronze
17869,428.18,Bronze
15360,427.93,Bronze
12725,427.8,Bronze
12740,427.6,Bronze
15994,427.07,Bronze
13171,426.81,Bronze
17223,426.79,Bronze
15930,426.63,Bronze
15406,426.61,Bronze
15639,425.32,Bronze
16780,425.19,Bronze
15646,425.14000000000004,Bronze
17134,425.0,Bronze
17371,423.89,Bronze
13140,423.72,Bronze
16119,423.36,Bronze
15012,423.04,Bronze
18034,422.88,Bronze
17525,422.7,Bronze
18240,422.58,Bronze
16233,422.13,Bronze
17232,421.52,Bronze
14757,420.5,Bronze
15206,420.3,Bronze
14124,419.58,Bronze
15361,418.92,Bronze
15967,418.83,Bronze
12593,418.1,Bronze
17701,417.95,Bronze
15433,417.87,Bronze
16629,417.73,Bronze
16737,417.6,Bronze
13473,417.54,Bronze
12833,417.38,Bronze
18001,417.23,Bronze
16816,417.06,Bronze
13889,416.90000000000003,Bronze
15935,416.86,Bronze
12493,416.79,Bronze
16957,416.64,Bronze
15803,415.82000000000005,Bronze
14139,415.82,Bronze
12580,415.7,Bronze
15725,415.25,Bronze
16795,414.88,Bronze
12993,414.76,Bronze
13166,414.7,Bronze
17483,414.04,Bronze
14288,413.85,Bronze
17052,413.75,Bronze
13974,413.59000000000003,Bronze
16834,413.46,Bronze
12802,412.58,Bronze
13827,412.05,Bronze
15523,412.01000000000005,Bronze
16272,411.7,Bronze
17913,411.6,Bronze
14670,411.53,Bronze
15186,411.41,Bronze
12579,410.72,Bronze
15099,410.48,Bronze
15695,409.98,Bronze
12930,409.90000000000003,Bronze
12403,409.7,Bronze
14348,409.57,Bronze
12990,409.5,Bronze
15225,409.40000000000003,Bronze
16243,409.1,Bronze
16018,408.9,Bronze
15269,408.8,Bronze
16399,408.57,Bronze
17931,408.36,Bronze
16010,407.5,Bronze
15184,406.76,Bronze
15127,406.53000000000003,Bronze
16947,406.48,Bronze
14616,406.08000000000004,Bronze
16204,405.71,Bronze
18036,405.62,Bronze
12922,405.38,Bronze
17379,404.66,Bronze
15938,404.58000000000004,Bronze
16319,404.40000000000003,Bronze
12498,403.70000000000005,Bronze
17431,403.3,Bronze
12386,401.9,Bronze
15158,401.40000000000003,Bronze
16500,400.86,Bronze
16198,400.68100000000004,Bronze
12792,400.54,Bronze
14157,400.43,Bronze
13615,399.99,Bronze
15809,399.21,Bronze
18154,399.19,Bronze
15522,398.84,Bronze
17830,398.7,Bronze
12508,398.27,Bronze
14431,397.76000000000005,Bronze
17926,397.29,Bronze
12824,397.12,Bronze
13594,396.97,Bronze
13673,396.92,Bronze
17486,396.87,Bronze
15883,396.48,Bronze
18067,396.33,Bronze
16354,395.8,Bronze
18164,394.7,Bronze
16207,394.38,Bronze
15386,394.14,Bronze
15264,393.74,Bronze
17226,393.49,Bronze
14600,393.33000000000004,Bronze
14620,393.28000000000003,Bronze
15837,391.98,Bronze
15342,391.76,Bronze
16917,391.52,Bronze
13255,390.65999999999997,Bronze
17614,390.07,Bronze
14910,389.86,Bronze
17936,389.84,Bronze
14752,389.64000000000004,Bronze
16250,389.44,Bronze
13352,389.28000000000003,Bronze
15847,389.27,Bronze
12690,389.01,Bronze
17595,388.79,Bronze
15592,388.58,Bronze
13899,388.52,Bronze
17035,388.33000000000004,Bronze
16776,388.28,Bronze
14538,388.25,Bronze
17357,388.14,Bronze
17817,387.68,Bronze
17508,387.31,Bronze
14114,386.53,Bronze
14779,386.15,Bronze
14420,385.87,Bronze
13821,385.64,Bronze
17711,385.1,Bronze
13833,384.8,Bronze
17250,384.52,Bronze
17189,384.4,Bronze
17205,384.08,Bronze
16982,384.06,Bronze
12733,383.95,Bronze
12515,383.7,Bronze
15440,383.68,Bronze
15424,383.34,Bronze
14460,383.34,Bronze
12832,383.03000000000003,Bronze
13817,382.98,Bronze
18181,382.8,Bronze
13657,382.14,Bronze
17999,382.06,Bronze
13873,381.7,Bronze
15090,381.32,Bronze
16441,381.2,Bronze
12871,380.64,Bronze
15048,380.57,Bronze
16930,380.55,Bronze
17138,380.5,Bronze
12890,380.46999999999997,Bronze
16769,380.39,Bronze
17031,380.35,Bronze
14731,380.02,Bronze
17239,379.95000000000005,Bronze
14594,379.83,Bronze
16552,379.73,Bronze
13656,379.65,Bronze
13589,379.65,Bronze
14619,379.51,Bronze
17878,379.45,Bronze
16484,379.4,Bronze
15885,379.35,Bronze
13372,378.64,Bronze
13954,378.59,Bronze
17438,378.3,Bronze
17078,378.2,Bronze
13345,377.6,Bronze
12982,377.2,Bronze
15025,377.01,Bronze
17489,376.64,Bronze
14448,375.35,Bronze
14048,375.13,Bronze
14079,375.1,Bronze
16147,375.0,Bronze
14067,374.7,Bronze
17492,374.57,Bronze
12873,374.0,Bronze
13351,373.94,Bronze
13569,373.75,Bronze
16903,373.24,Bronze
16239,372.9,Bronze
17375,372.5,Bronze
12981,372.21999999999997,Bronze
16065,372.09,Bronze
17765,371.88,Bronze
15472,371.56,Bronze
15975,371.01,Bronze
15063,370.79999999999995,Bronze
16343,370.48,Bronze
16758,369.34000000000003,Bronze
14888,369.2,Bronze
16372,367.93,Bronze
15345,367.69,Bronze
17911,366.23,Bronze
17358,365.85,Bronze
17432,365.76,Bronze
13300,365.29,Bronze
16202,365.27,Bronze
15429,364.9,Bronze
14886,364.8,Bronze
15949,364.72,Bronze
12373,364.6,Bronze
15343,364.5,Bronze
14528,364.21999999999997,Bronze
16909,364.14,Bronze
12538,363.95,Bronze
17330,363.9,Bronze
15901,363.88,Bronze
14171,363.79,Bronze
16509,363.70000000000005,Bronze
18056,363.65,Bronze
16485,363.65,Bronze
12915,363.65,Bronze
15922,363.6,Bronze
14932,363.53,Bronze
13856,363.4,Bronze
14427,363.34000000000003,Bronze
16378,362.95,Bronze
17573,362.9,Bronze
16052,362.06,Bronze
13844,361.62,Bronze
13936,361.28000000000003,Bronze
14950,361.25,Bronze
16305,361.22,Bronze
13291,361.11,Bronze
15872,360.93,Bronze
16595,360.16,Bronze
13780,360.01,Bronze
13298,360.0,Bronze
15664,358.63,Bronze
14690,358.61,Bronze
17948,358.56000000000006,Bronze
16823,358.38,Bronze
13228,358.0,Bronze
13976,357.98,Bronze
16274,357.95,Bronze
17025,357.77,Bronze
18040,357.20000000000005,Bronze
13453,356.98,Bronze
14500,356.85,Bronze
15247,356.0,Bronze
12544,355.7,Bronze
14537,355.56,Bronze
12617,355.53000000000003,Bronze
17742,355.11,Bronze
13642,354.8,Bronze
17222,354.15,Bronze
12845,354.09000000000003,Bronze
15870,354.09000000000003,Bronze
12715,353.86,Bronze
17252,353.86,Bronze
13173,353.65000000000003,Bronze
13210,353.48,Bronze
14804,353.27,Bronze
17976,353.19,Bronze
15678,352.7,Bronze
18112,352.69,Bronze
15334,351.67,Bronze
14333,351.45,Bronze
15789,351.3,Bronze
13923,351.13,Bronze
15900,351.11,Bronze
13332,350.90000000000003,Bronze
13740,350.75,Bronze
17835,350.64,Bronze
17795,350.39,Bronze
13919,350.16,Bronze
13108,350.06,Bronze
12532,349.83000000000004,Bronze
13670,349.7,Bronze
13887,349.55,Bronze
15405,349.1,Bronze
13927,348.99,Bronze
13790,348.79999999999995,Bronze
18127,348.73,Bronze
12527,348.71000000000004,Bronze
15579,348.6,Bronze
16159,348.2,Bronze
13052,348.15000000000003,Bronze
14379,348.1,Bronze
18155,347.82,Bronze
17668,347.75,Bronze
12895,347.3,Bronze
13587,347.0,Bronze
13062,346.98,Bronze
15713,346.75,Bronze
12566,346.7,Bronze
13649,346.6,Bronze
16423,346.12,Bronze
16858,345.89000000000004,Bronze
15840,345.65999999999997,Bronze
17123,345.3,Bronze
13774,345.0,Bronze
14633,344.90000000000003,Bronze
16978,344.33,Bronze
17569,344.14,Bronze
13068,344.0,Bronze
15120,343.82,Bronze
15047,343.62,Bronze
15520,343.5,Bronze
18081,343.45,Bronze
12875,343.2300000000001,Bronze
14320,343.11,Bronze
18250,342.92,Bronze
17201,342.63,Bronze
16851,342.45,Bronze
16826,341.7,Bronze
13347,341.36,Bronze
17917,341.28,Bronze
14491,340.93,Bronze
12519,340.84000000000003,Bronze
15115,340.11,Bronze
13737,339.6,Bronze
17045,339.44,Bronze
16545,339.3,Bronze
17697,338.95,Bronze
17839,338.8,Bronze
16183,338.71000000000004,Bronze
15652,337.74,Bronze
17736,337.49,Bronze
15942,337.44,Bronze
13930,337.34,Bronze
17973,337.04,Bronze
16105,336.96,Bronze
17914,336.43,Bronze
17384,336.4,Bronze
15619,336.4,Bronze
14954,336.17,Bronze
18078,336.13,Bronze
15921,336.03000000000003,Bronze
14196,335.52,Bronze
16063,335.32,Bronze
17221,335.13,Bronze
12489,334.93,Bronze
14988,334.54,Bronze
15466,334.53,Bronze
12350,334.40000000000003,Bronze
15918,334.23,Bronze
13216,333.74,Bronze
15781,333.56,Bronze
13727,333.48,Bronze
16625,333.08,Bronze
13904,332.64,Bronze
16850,332.41,Bronze
16803,332.3,Bronze
16177,331.95,Bronze
16030,331.24,Bronze
15210,331.18,Bronze
16478,331.0,Bronze
12891,331.0,Bronze
17862,330.9,Bronze
15714,330.88,Bronze
13706,330.79,Bronze
14517,330.45,Bronze
15130,330.11,Bronze
16593,330.03,Bronze
12953,329.85,Bronze
14716,329.68,Bronze
17615,329.6,Bronze
13239,329.56,Bronze
17154,329.34,Bronze
15153,329.25,Bronze
14012,328.8,Bronze
16855,328.40000000000003,Bronze
16318,328.15000000000003,Bronze
15314,327.97,Bronze
14024,327.7,Bronze
16366,327.3,Bronze
14870,327.25,Bronze
16322,326.75,Bronze
14987,326.4,Bronze
17715,326.4,Bronze
16071,326.24,Bronze
12844,325.96000000000004,Bronze
16830,325.91,Bronze
17866,325.7,Bronze
15944,325.1,Bronze
15213,325.05,Bronze
12790,324.92,Bronze
13801,324.8,Bronze
18261,324.24,Bronze
16685,324.24,Bronze
14555,324.14,Bronze
15675,323.69,Bronze
18276,323.36,Bronze
17793,323.04,Bronze
13955,322.96,Bronze
16627,322.8,Bronze
16342,322.41,Bronze
14424,322.08,Bronze
14484,321.92,Bronze
14823,321.43,Bronze
13497,321.05,Bronze
15236,321.05,Bronze
18117,320.71999999999997,Bronze
12365,320.69,Bronze
16096,320.62,Bronze
14622,320.58000000000004,Bronze
13986,320.46,Bronze
13091,319.82,Bronze
16716,319.8000000000001,Bronze
16674,319.61,Bronze
14264,319.47,Bronze
16499,319.1,Bronze
16967,319.02,Bronze
17229,318.76,Bronze
17248,318.65,Bronze
14703,318.17,Bronze
12648,318.05,Bronze
15363,318.05,Bronze
18066,318.0,Bronze
17267,317.62,Bronze
16386,317.2,Bronze
15385,316.88,Bronze
15243,316.68,Bronze
16761,316.62,Bronze
15204,316.58,Bronze
17458,316.5,Bronze
13494,316.26000000000005,Bronze
14479,316.25,Bronze
15597,315.72,Bronze
12614,315.6,Bronze
16091,315.06,Bronze
15766,315.06,Bronze
16473,314.86,Bronze
17237,314.69,Bronze
16193,314.45,Bronze
12650,314.44,Bronze
14902,314.11,Bronze
15970,314.09999999999997,Bronze
13484,313.8,Bronze
12888,313.77,Bronze
16582,313.62,Bronze
14729,313.49,Bronze
15880,313.28,Bronze
17172,313.26,Bronze
13845,312.98,Bronze
15318,312.62,Bronze
16739,312.55,Bronze
12834,312.38,Bronze
17362,312.23,Bronze
17070,312.14,Bronze
16450,311.92,Bronze
14142,311.81,Bronze
15326,311.71,Bronze
14951,311.69,Bronze
14327,311.65000000000003,Bronze
13990,311.3,Bronze
17854,311.26,Bronze
13897,311.16,Bronze
17266,310.64,Bronze
15185,310.62,Bronze
15224,310.48,Bronze
14924,310.05,Bronze
15101,310.03000000000003,Bronze
15661,309.8,Bronze
15699,309.65,Bronze
14847,309.40000000000003,Bronze
17604,309.36,Bronze
12884,309.05,Bronze
13787,309.04,Bronze
15010,308.94,Bronze
13699,308.58000000000004,Bronze
17510,308.48,Bronze
16227,308.32000000000005,Bronze
14206,308.26,Bronze
16123,307.78000000000003,Bronze
13529,307.76,Bronze
13395,307.72,Bronze
13060,307.53000000000003,Bronze
17120,307.46,Bronze
13932,307.4,Bronze
13142,307.09000000000003,Bronze
15087,306.94,Bronze
17551,306.84,Bronze
16668,306.72,Bronze
17334,306.6,Bronze
17157,306.55,Bronze
13718,306.55,Bronze
15659,306.45,Bronze
17176,306.13,Bronze
15219,305.75,Bronze
12785,305.71,Bronze
16796,305.62,Bronze
16181,305.54,Bronze
13045,305.28000000000003,Bronze
12623,305.1,Bronze
13667,305.02,Bronze
17941,304.56,Bronze
15163,304.47,Bronze
18185,304.25,Bronze
17732,303.97,Bronze
16400,303.93,Bronze
13343,303.93,Bronze
13083,303.75,Bronze
16689,303.26,Bronze
17433,303.16,Bronze
15060,303.09000000000003,Bronze
16425,302.7,Bronze
14248,302.58,Bronze
18165,302.46,Bronze
16104,302.36,Bronze
15308,302.27,Bronze
15054,302.1,Bronze
16715,301.71999999999997,Bronze
15667,301.32000000000005,Bronze
15148,301.29,Bronze
15623,301.03000000000003,Bronze
17978,300.91999999999996,Bronze
16430,300.85,Bronze
16479,300.83,Bronze
14762,300.52,Bronze
13304,300.42,Bronze
15254,300.36,Bronze
12852,299.75,Bronze
16402,299.6,Bronze
13863,299.56,Bronze
18215,299.34000000000003,Bronze
17124,298.89,Bronze
17255,298.41,Bronze
17824,298.4,Bronze
17678,298.11,Bronze
12881,298.0,Bronze
13466,297.95,Bronze
18220,297.78,Bronze
18053,297.07,Bronze
15857,297.0,Bronze
13708,296.88,Bronze
14985,296.75,Bronze
18059,296.71,Bronze
13441,296.64,Bronze
13751,296.25,Bronze
13504,295.93,Bronze
17912,295.61,Bronze
16781,294.65000000000003,Bronze
13573,294.40000000000003,Bronze
14747,294.3,Bronze
17506,294.29,Bronze
15732,294.12,Bronze
17531,293.45,Bronze
17163,293.1,Bronze
15545,292.71999999999997,Bronze
16721,292.47,Bronze
16956,292.34,Bronze
13259,292.32,Bronze
13502,292.0,Bronze
13449,291.88,Bronze
13745,291.54,Bronze
13544,291.41,Bronze
14656,291.05,Bronze
13479,291.0,Bronze
14947,290.82,Bronze
17691,290.40000000000003,Bronze
16526,290.36,Bronze
17081,290.16,Bronze
14784,289.99,Bronze
17464,289.96000000000004,Bronze
14339,289.91,Bronze
14953,289.82,Bronze
14162,289.36,Bronze
16125,289.35,Bronze
14549,289.24,Bronze
17501,288.6,Bronze
16808,288.42,Bronze
15396,288.18,Bronze
17977,288.14,Bronze
17760,287.59,Bronze
16432,287.40000000000003,Bronze
16998,287.02,Bronze
13760,286.79,Bronze
16555,285.89,Bronze
14660,285.74,Bronze
